# RussianDoll Interpolation Data - Frame 35
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.0111916226843
c1 = -0.00205063980086
c2 = 0.00805000822092
c3 = 0.0204245649508
c4 = -0.0752068995052
c5 = 0.0494602243833

[displacement_x_coefficients]
c0 = 0.0177218990544
c1 = 0.00254586599049
c2 = -0.0193652194391
c3 = 0.0155742333266
c4 = 0.0344884739923
c5 = -0.0351752749407

[displacement_y_coefficients]
c0 = -0.00345856217593
c1 = -0.0142729996118
c2 = 0.0527915889067
c3 = -0.0773413242446
c4 = 0.0426953710788
c5 = -0.00561082116944

[displacement_z_coefficients]
c0 = 0.00416902046332
c1 = -0.0118226633942
c2 = 0.0026810805064
c3 = 0.0455069344797
c4 = -0.0723194879957
c5 = 0.0311478866

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.0111916226843	0.0177218990544	-0.00345856217593	0.00416902046332
0.02	0.02	0.0111539814133	0.0177652002859	-0.00372351744989	0.00393399221167
0.04	0.04	0.0111235968126	0.0177938307824	-0.0039498567373	0.00370313415183
0.06	0.06	0.0111010398107	0.0178087198766	-0.00414104918957	0.00347822900738
0.08	0.08	0.0110866305268	0.0178109023223	-0.00430040431702	0.00326080571665
0.1	0.1	0.0110804572637	0.0178015047871	-0.00443107414339	0.00305215139352
0.12	0.12	0.0110823955008	0.0177817323451	-0.00453605536042	0.00285332328816
0.14	0.14	0.0110921268866	0.0177528549698	-0.00461819148241	0.00266516074787
0.16	0.16	0.0111091582314	0.0177161940264	-0.00468017500076	0.00248829717783
0.18	0.18	0.0111328405002	0.0176731087647	-0.00472454953853	0.00232317200193
0.2	0.2	0.0111623878052	0.017624982812	-0.00475371200502	0.0021700426235
0.22	0.22	0.0111968963986	0.0175732106653	-0.00476991475027	0.00202899638617
0.24	0.24	0.0112353636656	0.0175191841846	-0.00477526771966	0.00189996253459
0.26	0.26	0.0112767071166	0.017464279085	-0.00477174060848	0.00178272417526
0.28	0.28	0.0113197833804	0.0174098414298	-0.00476116501641	0.00167693023731
0.3	0.3	0.0113634071968	0.0173571741231	-0.00474523660216	0.00158210743328
0.32	0.32	0.0114063704092	0.0173075234024	-0.00472551723799	0.00149767221992
0.34	0.34	0.0114474609572	0.0172620653314	-0.00470343716425	0.00142294275898
0.36	0.36	0.0114854818698	0.0172218922926	-0.00468029714395	0.00135715087797
0.38	0.38	0.0115192702578	0.0171879994801	-0.00465727061732	0.00129945403098
0.4	0.4	0.0115477163065	0.0171612713921	-0.00463540585638	0.00124894725948
0.42	0.42	0.0115697822685	0.017142468324	-0.00461562811944	0.00120467515305
0.44	0.44	0.0115845214565	0.0171322128606	-0.00459874180571	0.00116564381023
0.46	0.46	0.0115910972359	0.0171309763691	-0.00458543260985	0.00113083279927
0.48	0.48	0.0115888020177	0.0171390654917	-0.0045762696765	0.00109920711895
0.5	0.5	0.0115770762508	0.0171566086384	-0.00457170775483	0.00106972915932
0.52	0.52	0.0115555274155	0.0171835424794	-0.00457208935315	0.00104137066256
0.54	0.54	0.0115239490153	0.0172195984383	-0.0045776468934	0.00101312468369
0.56	0.56	0.0114823395703	0.0172642891842	-0.00458850486574	0.000984017551416
0.58	0.58	0.0114309216098	0.0173168951249	-0.0046046819831	0.000953120828892
0.6	0.6	0.0113701606648	0.0173764508992	-0.00462609333574	0.000919563274518
0.62	0.62	0.011300784261	0.01744173187	-0.00465255254579	0.000882542802723
0.64	0.64	0.0112238009111	0.0175112406166	-0.00468377392182	0.000841338444757
0.66	0.66	0.0111405191081	0.0175831934277	-0.0047193746134	0.000795322309476
0.68	0.68	0.0110525663177	0.0176555067937	-0.00475887676563	0.000743971544136
0.7	0.7	0.010961907971	0.0177257838999	-0.00480170967371	0.000686880295175
0.72	0.72	0.0108708664572	0.017791301119	-0.00484721193751	0.000623771669007
0.74	0.74	0.0107821401168	0.0178489945036	-0.00489463361611	0.000554509692805
0.76	0.76	0.0106988222334	0.017895446279	-0.00494313838234	0.000479111275297
0.78	0.78	0.0106244200275	0.0179268713361	-0.00499180567736	0.000397758167545
0.8	0.8	0.0105628736484	0.0179391037237	-0.00503963286522	0.000310808923741
0.82	0.82	0.0105185751672	0.0179275831417	-0.0050855373874	0.000218810861992
0.84	0.84	0.0104963875697	0.0178873414333	-0.00512835891735	0.000122512025111
0.86	0.86	0.0105016637489	0.017812989078	-0.00516686151508	2.28731414021e-05
0.88	0.88	0.0105402654978	0.0176987016842	-0.0051997357817	-7.892041455e-05
0.9	0.9	0.0106185825023	0.0175382064819	-0.00522560101396	-0.00018144666109
0.92	0.92	0.0107435513335	0.0173247688154	-0.00524300735884	-0.000283035048704
0.94	0.94	0.0109226744407	0.017051178636	-0.00525043796806	-0.000381754499232
0.96	0.96	0.0111640391444	0.0167097369945	-0.00524631115268	-0.00047540144508
0.98	0.98	0.0114763366285	0.0162922425344	-0.00522898253763	-0.000561487868429
1	1	0.0118688809332	0.0157899779841	-0.00519674721626	-0.000637229340449
